uniqueid,ts,speed
it_352625691974859,1/31/2023 2:26,0
it_352625691974859,1/31/2023 2:27,0
it_352625691974859,1/31/2023 2:28,0
it_352625691974859,1/31/2023 2:29,0
it_352625691974859,1/31/2023 2:30,0
it_352625691974859,1/31/2023 2:31,0
it_352625691974859,1/31/2023 2:32,0
it_352625691974859,1/31/2023 2:33,0
it_352625691974859,1/31/2023 2:34,0
it_352625691974859,1/31/2023 2:35,0
it_352625691974859,1/31/2023 2:36,0
it_352625691974859,1/31/2023 2:37,0
it_352625691974859,1/31/2023 2:38,0
it_352625691974859,1/31/2023 2:39,0
it_352625691974859,1/31/2023 2:40,0
it_352625691974859,1/31/2023 2:41,0
it_352625691974859,1/31/2023 2:42,0
it_352625691974859,1/31/2023 2:43,0
it_352625691974859,1/31/2023 2:44,0
it_352625691974859,1/31/2023 2:45,0
it_352625691974859,1/31/2023 2:46,0
it_352625691974859,1/31/2023 2:47,0
it_352625691974859,1/31/2023 2:48,0
it_352625691974859,1/31/2023 2:49,0
it_352625691974859,1/31/2023 2:50,0
it_352625691974859,1/31/2023 2:51,0
it_352625691974859,1/31/2023 2:52,0
it_352625691974859,1/31/2023 2:53,0
it_352625691974859,1/31/2023 2:54,0
it_352625691974859,1/31/2023 2:55,0
it_352625691974859,1/31/2023 2:56,0
it_352625691974909,1/31/2023 2:25,0
it_352625691974909,1/31/2023 2:26,0
it_352625691974909,1/31/2023 2:27,0
it_352625691974909,1/31/2023 2:28,0
it_352625691974909,1/31/2023 2:29,0
it_352625691974909,1/31/2023 2:30,0
it_352625691974909,1/31/2023 2:31,0
it_352625691974909,1/31/2023 2:32,0
it_352625691974909,1/31/2023 2:33,0
it_352625691974909,1/31/2023 2:34,0
it_352625691974909,1/31/2023 2:35,0
it_352625691974909,1/31/2023 2:36,0
it_352625691974909,1/31/2023 2:37,0
it_352625691974909,1/31/2023 2:38,0
it_352625691974909,1/31/2023 2:39,0
it_352625691974909,1/31/2023 2:40,0
it_352625691974909,1/31/2023 2:41,0
it_352625691974909,1/31/2023 2:42,0
it_352625691974909,1/31/2023 2:43,0
it_352625691974909,1/31/2023 2:44,0
it_352625691974909,1/31/2023 2:45,0
it_352625691974909,1/31/2023 2:46,0
it_352625691974909,1/31/2023 2:47,0
it_352625691974909,1/31/2023 2:48,0
it_352625691974909,1/31/2023 2:49,0
it_352625691974909,1/31/2023 2:50,0
it_352625691974909,1/31/2023 2:51,0
it_352625691974909,1/31/2023 2:52,0
it_352625691974909,1/31/2023 2:53,0
it_352625691974909,1/31/2023 2:54,0
it_352625691974909,1/31/2023 2:55,0
it_352625691974909,1/31/2023 2:56,0
it_352625691974909,1/31/2023 2:57,0
it_352625691974925,1/31/2023 2:26,0
it_352625691974925,1/31/2023 2:27,0
it_352625691974925,1/31/2023 2:28,0
it_352625691974925,1/31/2023 2:29,0
it_352625691974925,1/31/2023 2:30,0
it_352625691974925,1/31/2023 2:31,0
it_352625691974925,1/31/2023 2:32,0
it_352625691974925,1/31/2023 2:33,0
it_352625691974925,1/31/2023 2:34,0
it_352625691974925,1/31/2023 2:35,0
it_352625691974925,1/31/2023 2:36,0
it_352625691974925,1/31/2023 2:37,0
it_352625691974925,1/31/2023 2:38,0
it_352625691974925,1/31/2023 2:39,0
it_352625691974925,1/31/2023 2:40,0
it_352625691974925,1/31/2023 2:41,0
it_352625691974925,1/31/2023 2:42,0
it_352625691974925,1/31/2023 2:43,0
it_352625691974925,1/31/2023 2:44,0
it_352625691974925,1/31/2023 2:45,0
it_352625691974925,1/31/2023 2:46,0
it_352625691974925,1/31/2023 2:47,0
it_352625691974925,1/31/2023 2:48,0
it_352625691974925,1/31/2023 2:49,0
it_352625691974925,1/31/2023 2:50,0
it_352625691974925,1/31/2023 2:51,0
it_352625691974925,1/31/2023 2:52,0
it_352625691974925,1/31/2023 2:53,0
it_352625691974925,1/31/2023 2:54,0
it_352625691974925,1/31/2023 2:55,0
it_352625691974925,1/31/2023 2:56,0
it_352625691974925,1/31/2023 2:57,0
it_352625692197542,1/31/2023 2:25,0
it_352625692197542,1/31/2023 2:26,0
it_352625692197542,1/31/2023 2:27,0
it_352625692197542,1/31/2023 2:28,0
it_352625692197542,1/31/2023 2:29,0
it_352625692197542,1/31/2023 2:30,0
it_352625692197542,1/31/2023 2:31,0
it_352625692197542,1/31/2023 2:32,0
it_352625692197542,1/31/2023 2:33,0
it_352625692197542,1/31/2023 2:34,0
it_352625692197542,1/31/2023 2:35,0
it_352625692197542,1/31/2023 2:36,0
it_352625692197542,1/31/2023 2:37,0
it_352625692197542,1/31/2023 2:38,0
it_352625692197542,1/31/2023 2:39,0
it_352625692197542,1/31/2023 2:40,0
it_352625692197542,1/31/2023 2:41,0
it_352625692197542,1/31/2023 2:42,0
it_352625692197542,1/31/2023 2:43,0
it_352625692197542,1/31/2023 2:44,0
it_352625692197542,1/31/2023 2:45,0
it_352625692197542,1/31/2023 2:46,0
it_352625692197542,1/31/2023 2:47,0
it_352625692197542,1/31/2023 2:48,0
it_352625692197542,1/31/2023 2:49,0
it_352625692197542,1/31/2023 2:50,0
it_352625692197542,1/31/2023 2:51,0
it_352625692197542,1/31/2023 2:52,0
it_352625692197542,1/31/2023 2:53,0
it_352625692197542,1/31/2023 2:54,0
it_352625692197542,1/31/2023 2:55,0
it_352625692197542,1/31/2023 2:56,0
it_352625692197583,1/31/2023 2:25,26
it_352625692197583,1/31/2023 2:26,19
it_352625692197583,1/31/2023 2:27,16
it_352625692197583,1/31/2023 2:28,23
it_352625692197583,1/31/2023 2:29,22
it_352625692197583,1/31/2023 2:30,14
it_352625692197583,1/31/2023 2:31,13
it_352625692197583,1/31/2023 2:32,0
it_352625692197583,1/31/2023 2:33,26
it_352625692197583,1/31/2023 2:34,0
it_352625692197583,1/31/2023 2:35,24
it_352625692197583,1/31/2023 2:36,39
it_352625692197583,1/31/2023 2:37,26
it_352625692197583,1/31/2023 2:38,0
it_352625692197583,1/31/2023 2:39,6
it_352625692197583,1/31/2023 2:40,38
it_352625692197583,1/31/2023 2:41,42
it_352625692197583,1/31/2023 2:42,16
it_352625692197583,1/31/2023 2:43,24
it_352625692197583,1/31/2023 2:44,19
it_352625692197583,1/31/2023 2:45,1
it_352625692197583,1/31/2023 2:46,31
it_352625692197583,1/31/2023 2:47,39
it_352625692197583,1/31/2023 2:48,9
it_352625692197583,1/31/2023 2:49,27
it_352625692197583,1/31/2023 2:50,7
it_352625692197583,1/31/2023 2:51,30
it_352625692197583,1/31/2023 2:52,28
it_352625692197583,1/31/2023 2:53,27
it_352625692197583,1/31/2023 2:54,33
it_352625695105625,1/31/2023 2:26,0
it_352625695105625,1/31/2023 2:27,0
it_352625695105625,1/31/2023 2:28,0
it_352625695105625,1/31/2023 2:29,0
it_352625695105625,1/31/2023 2:30,0
it_352625695105625,1/31/2023 2:31,0
it_352625695105625,1/31/2023 2:33,0
it_352625695105625,1/31/2023 2:32,0
it_352625695105625,1/31/2023 2:34,0
it_352625695105625,1/31/2023 2:35,0
it_352625695105625,1/31/2023 2:36,0
it_352625695105625,1/31/2023 2:37,0
it_352625695105625,1/31/2023 2:38,0
it_352625695105625,1/31/2023 2:39,0
it_352625695105625,1/31/2023 2:40,0
it_352625695105625,1/31/2023 2:41,0
it_352625695105625,1/31/2023 2:42,0
it_352625695105625,1/31/2023 2:43,0
it_352625695105625,1/31/2023 2:44,0
it_352625695105625,1/31/2023 2:45,0
it_352625695105625,1/31/2023 2:46,0
it_352625695105625,1/31/2023 2:47,0
it_352625695105625,1/31/2023 2:48,0
it_352625695105625,1/31/2023 2:49,0
it_352625695105625,1/31/2023 2:50,0
it_352625695105625,1/31/2023 2:51,0
it_352625695105625,1/31/2023 2:52,0
it_352625695105625,1/31/2023 2:53,0
it_352625695105625,1/31/2023 2:55,0
it_352625695105625,1/31/2023 2:54,0
it_352625695105625,1/31/2023 2:56,0
it_352625695105625,1/31/2023 2:57,0
it_352625695109049,1/31/2023 2:26,0
it_352625695109049,1/31/2023 2:27,0
it_352625695109049,1/31/2023 2:28,0
it_352625695109049,1/31/2023 2:29,1
it_352625695109049,1/31/2023 2:30,0
it_352625695109049,1/31/2023 2:31,0
it_352625695109049,1/31/2023 2:32,1
it_352625695109049,1/31/2023 2:33,0
it_352625695109049,1/31/2023 2:34,0
it_352625695109049,1/31/2023 2:35,0
it_352625695109049,1/31/2023 2:36,1
it_352625695109049,1/31/2023 2:37,0
it_352625695109049,1/31/2023 2:38,0
it_352625695109049,1/31/2023 2:39,1
it_352625695109049,1/31/2023 2:40,2
it_352625695109049,1/31/2023 2:41,0
it_352625695109049,1/31/2023 2:42,0
it_352625695109049,1/31/2023 2:43,0
it_352625695109049,1/31/2023 2:44,1
it_352625695109049,1/31/2023 2:45,1
it_352625695109049,1/31/2023 2:46,0
it_352625695109049,1/31/2023 2:47,0
it_352625695109049,1/31/2023 2:48,0
it_352625695109049,1/31/2023 2:49,0
it_352625695109049,1/31/2023 2:50,0
it_352625695109049,1/31/2023 2:51,1
it_352625695109049,1/31/2023 2:52,0
it_352625695109049,1/31/2023 2:53,1
it_352625695109049,1/31/2023 2:54,0
it_352625695109049,1/31/2023 2:55,0
it_352625695109049,1/31/2023 2:56,0
it_352625695109049,1/31/2023 2:57,0
it_352625695109130,1/31/2023 2:25,21
it_352625695109130,1/31/2023 2:25,23
it_352625695109130,1/31/2023 2:26,14
it_352625695109130,1/31/2023 2:26,22
it_352625695109130,1/31/2023 2:26,17
it_352625695109130,1/31/2023 2:26,23
it_352625695109130,1/31/2023 2:26,14
it_352625695109130,1/31/2023 2:26,21
it_352625695109130,1/31/2023 2:27,24
it_352625695109130,1/31/2023 2:27,26
it_352625695109130,1/31/2023 2:27,26
it_352625695109130,1/31/2023 2:27,19
it_352625695109130,1/31/2023 2:27,26
it_352625695109130,1/31/2023 2:27,22
it_352625695109130,1/31/2023 2:28,20
it_352625695109130,1/31/2023 2:28,21
it_352625695109130,1/31/2023 2:28,18
it_352625695109130,1/31/2023 2:28,12
it_352625695109130,1/31/2023 2:28,0
it_352625695109130,1/31/2023 2:28,0
it_352625695109130,1/31/2023 2:29,3
it_352625695109130,1/31/2023 2:29,0
it_352625695109130,1/31/2023 2:29,2
it_352625695109130,1/31/2023 2:29,0
it_352625695109130,1/31/2023 2:29,1
it_352625695109130,1/31/2023 2:29,1
it_352625695109130,1/31/2023 2:30,0
it_352625695109130,1/31/2023 2:30,0
it_352625695109130,1/31/2023 2:30,0
it_352625695109130,1/31/2023 2:30,1
it_352625695109130,1/31/2023 2:30,1
it_352625695109130,1/31/2023 2:30,0
it_352625695109130,1/31/2023 2:31,0
it_352625695109130,1/31/2023 2:31,0
it_352625695109130,1/31/2023 2:31,0
it_352625695109130,1/31/2023 2:31,0
it_352625695109130,1/31/2023 2:31,0
it_352625695109130,1/31/2023 2:31,0
it_352625695109130,1/31/2023 2:32,0
it_352625695109130,1/31/2023 2:32,0
it_352625695109130,1/31/2023 2:32,0
it_352625695109130,1/31/2023 2:32,1
it_352625695109130,1/31/2023 2:32,0
it_352625695109130,1/31/2023 2:32,0
it_352625695109130,1/31/2023 2:33,0
it_352625695109130,1/31/2023 2:33,0
it_352625695109130,1/31/2023 2:33,0
it_352625695109130,1/31/2023 2:33,0
it_352625695109130,1/31/2023 2:33,0
it_352625695109130,1/31/2023 2:33,0
it_352625695109130,1/31/2023 2:34,0
it_352625695109130,1/31/2023 2:34,0
it_352625695109130,1/31/2023 2:34,0
it_352625695109130,1/31/2023 2:34,0
it_352625695109130,1/31/2023 2:34,0
it_352625695109130,1/31/2023 2:34,0
it_352625695109130,1/31/2023 2:35,0
it_352625695109130,1/31/2023 2:35,0
it_352625695109130,1/31/2023 2:35,0
it_352625695109130,1/31/2023 2:35,0
it_352625695109130,1/31/2023 2:35,0
it_352625695109130,1/31/2023 2:35,0
it_352625695109130,1/31/2023 2:36,0
it_352625695109130,1/31/2023 2:36,0
it_352625695109130,1/31/2023 2:36,0
it_352625695109130,1/31/2023 2:36,0
it_352625695109130,1/31/2023 2:36,0
it_352625695109130,1/31/2023 2:36,0
it_352625695109130,1/31/2023 2:37,0
it_352625695109130,1/31/2023 2:37,0
it_352625695109130,1/31/2023 2:37,1
it_352625695109130,1/31/2023 2:37,0
it_352625695109130,1/31/2023 2:37,0
it_352625695109130,1/31/2023 2:37,0
it_352625695109130,1/31/2023 2:38,0
it_352625695109130,1/31/2023 2:38,1
it_352625695109130,1/31/2023 2:38,0
it_352625695109130,1/31/2023 2:38,0
it_352625695109130,1/31/2023 2:38,0
it_352625695109130,1/31/2023 2:38,0
it_352625695109130,1/31/2023 2:39,0
it_352625695109130,1/31/2023 2:39,0
it_352625695109130,1/31/2023 2:39,0
it_352625695109130,1/31/2023 2:39,0
it_352625695109130,1/31/2023 2:39,0
it_352625695109130,1/31/2023 2:39,0
it_352625695109130,1/31/2023 2:40,0
it_352625695109130,1/31/2023 2:40,0
it_352625695109130,1/31/2023 2:40,0
it_352625695109130,1/31/2023 2:40,0
it_352625695109130,1/31/2023 2:40,0
it_352625695109130,1/31/2023 2:40,0
it_352625695109130,1/31/2023 2:41,0
it_352625695109130,1/31/2023 2:41,0
it_352625695109130,1/31/2023 2:41,0
it_352625695109130,1/31/2023 2:41,0
it_352625695109130,1/31/2023 2:41,0
it_352625695109130,1/31/2023 2:41,0
it_352625695109130,1/31/2023 2:42,0
it_352625695109130,1/31/2023 2:42,0
it_352625695109130,1/31/2023 2:42,0
it_352625695109130,1/31/2023 2:42,0
it_352625695109130,1/31/2023 2:42,0
it_352625695109130,1/31/2023 2:42,1
it_352625695109130,1/31/2023 2:43,1
it_352625695109130,1/31/2023 2:43,3
it_352625695109130,1/31/2023 2:43,25
it_352625695109130,1/31/2023 2:43,31
it_352625695109130,1/31/2023 2:43,8
it_352625695109130,1/31/2023 2:43,10
it_352625695109130,1/31/2023 2:44,22
it_352625695109130,1/31/2023 2:44,31
it_352625695109130,1/31/2023 2:44,34
it_352625695109130,1/31/2023 2:44,34
it_352625695109130,1/31/2023 2:44,33
it_352625695109130,1/31/2023 2:44,30
it_352625695109130,1/31/2023 2:45,11
it_352625695109130,1/31/2023 2:45,12
it_352625695109130,1/31/2023 2:45,6
it_352625695109130,1/31/2023 2:45,12
it_352625695109130,1/31/2023 2:45,16
it_352625695109130,1/31/2023 2:45,12
it_352625695109130,1/31/2023 2:46,15
it_352625695109130,1/31/2023 2:46,12
it_352625695109130,1/31/2023 2:46,16
it_352625695109130,1/31/2023 2:46,31
it_352625695109130,1/31/2023 2:46,32
it_352625695109130,1/31/2023 2:46,30
it_352625695109130,1/31/2023 2:47,17
it_352625695109130,1/31/2023 2:47,20
it_352625695109130,1/31/2023 2:47,21
it_352625695109130,1/31/2023 2:47,22
it_352625695109130,1/31/2023 2:47,6
it_352625695109130,1/31/2023 2:47,10
it_352625695109130,1/31/2023 2:48,24
it_352625695109130,1/31/2023 2:48,18
it_352625695109130,1/31/2023 2:48,14
it_352625695109130,1/31/2023 2:48,0
it_352625695109130,1/31/2023 2:48,0
it_352625695109130,1/31/2023 2:48,3
it_352625695109130,1/31/2023 2:49,3
it_352625695109130,1/31/2023 2:49,2
it_352625695109130,1/31/2023 2:49,1
it_352625695109130,1/31/2023 2:49,1
it_352625695109130,1/31/2023 2:49,0
it_352625695109130,1/31/2023 2:49,0
it_352625695109130,1/31/2023 2:50,1
it_352625695109130,1/31/2023 2:50,0
it_352625695109130,1/31/2023 2:50,0
it_352625695109130,1/31/2023 2:50,4
it_352625695109130,1/31/2023 2:50,11
it_352625695109130,1/31/2023 2:50,9
it_352625695109130,1/31/2023 2:51,13
it_352625695109130,1/31/2023 2:51,17
it_352625695109130,1/31/2023 2:51,22
it_352625695109130,1/31/2023 2:51,10
it_352625695109130,1/31/2023 2:51,18
it_352625695109130,1/31/2023 2:51,14
it_352625695109130,1/31/2023 2:52,17
it_352625695109130,1/31/2023 2:52,8
it_352625695109130,1/31/2023 2:52,10
it_352625695109130,1/31/2023 2:52,2
it_352625695109130,1/31/2023 2:52,10
it_352625695109130,1/31/2023 2:52,11
it_352625695109130,1/31/2023 2:53,22
it_352625695109130,1/31/2023 2:53,24
it_352625695109130,1/31/2023 2:53,13
it_352625695109130,1/31/2023 2:53,22
it_352625695109130,1/31/2023 2:53,22
it_352625695109130,1/31/2023 2:53,27
it_352625695109130,1/31/2023 2:54,29
it_352625695109130,1/31/2023 2:54,25
it_352625695109130,1/31/2023 2:54,28
it_352625695109130,1/31/2023 2:54,33
it_352625695109130,1/31/2023 2:54,36
it_352625695109130,1/31/2023 2:54,30
it_352625695109130,1/31/2023 2:55,32
it_352625695109130,1/31/2023 2:55,31
it_352625695109130,1/31/2023 2:55,32
it_352625695109130,1/31/2023 2:55,35
it_352625695109130,1/31/2023 2:55,34
it_352625695109130,1/31/2023 2:55,34
it_352625695109130,1/31/2023 2:56,28
it_352625695109130,1/31/2023 2:56,32
it_352625695109130,1/31/2023 2:56,30
it_352625695109130,1/31/2023 2:56,21
it_352625695109130,1/31/2023 2:56,21
it_352625695109130,1/31/2023 2:56,7
it_352625695109130,1/31/2023 2:57,7
it_352625695109130,1/31/2023 2:57,11
it_352625695109148,1/31/2023 2:26,0
it_352625695109148,1/31/2023 2:27,0
it_352625695109148,1/31/2023 2:28,0
it_352625695109148,1/31/2023 2:29,0
it_352625695109148,1/31/2023 2:30,0
it_352625695109148,1/31/2023 2:31,0
it_352625695109148,1/31/2023 2:32,0
it_352625695109148,1/31/2023 2:33,0
it_352625695109148,1/31/2023 2:34,0
it_352625695109148,1/31/2023 2:35,0
it_352625695109148,1/31/2023 2:36,0
it_352625695109148,1/31/2023 2:37,0
it_352625695109148,1/31/2023 2:38,0
it_352625695109148,1/31/2023 2:39,0
it_352625695109148,1/31/2023 2:40,0
it_352625695109148,1/31/2023 2:41,0
it_352625695109148,1/31/2023 2:42,0
it_352625695109148,1/31/2023 2:43,0
it_352625695109148,1/31/2023 2:44,0
it_352625695109148,1/31/2023 2:45,0
it_352625695109148,1/31/2023 2:46,0
it_352625695109148,1/31/2023 2:47,0
it_352625695109148,1/31/2023 2:48,0
it_352625695109148,1/31/2023 2:49,0
it_352625695109148,1/31/2023 2:50,0
it_352625695109148,1/31/2023 2:51,0
it_352625695109148,1/31/2023 2:52,0
it_352625695109148,1/31/2023 2:53,0
it_352625695109148,1/31/2023 2:54,0
it_352625695109148,1/31/2023 2:55,0
it_352625695109148,1/31/2023 2:56,0
it_352625695109288,1/31/2023 2:25,0
it_352625695109288,1/31/2023 2:25,0
it_352625695109288,1/31/2023 2:25,0
it_352625695109288,1/31/2023 2:26,0
it_352625695109288,1/31/2023 2:26,0
it_352625695109288,1/31/2023 2:26,0
it_352625695109288,1/31/2023 2:26,0
it_352625695109288,1/31/2023 2:26,0
it_352625695109288,1/31/2023 2:27,0
it_352625695109288,1/31/2023 2:26,0
it_352625695109288,1/31/2023 2:27,1
it_352625695109288,1/31/2023 2:27,0
it_352625695109288,1/31/2023 2:27,0
it_352625695109288,1/31/2023 2:27,0
it_352625695109288,1/31/2023 2:27,0
it_352625695109288,1/31/2023 2:28,0
it_352625695109288,1/31/2023 2:28,0
it_352625695109288,1/31/2023 2:28,0
it_352625695109288,1/31/2023 2:28,0
it_352625695109288,1/31/2023 2:28,1
it_352625695109288,1/31/2023 2:28,0
it_352625695109288,1/31/2023 2:29,0
it_352625695109288,1/31/2023 2:29,0
it_352625695109288,1/31/2023 2:29,0
it_352625695109288,1/31/2023 2:29,0
it_352625695109288,1/31/2023 2:29,0
it_352625695109288,1/31/2023 2:29,0
it_352625695109288,1/31/2023 2:30,0
it_352625695109288,1/31/2023 2:30,0
it_352625695109288,1/31/2023 2:30,0
it_352625695109288,1/31/2023 2:30,0
it_352625695109288,1/31/2023 2:30,0
it_352625695109288,1/31/2023 2:30,0
it_352625695109288,1/31/2023 2:31,0
it_352625695109288,1/31/2023 2:31,0
it_352625695109288,1/31/2023 2:31,2
it_352625695109288,1/31/2023 2:31,9
it_352625695109288,1/31/2023 2:31,7
it_352625695109288,1/31/2023 2:31,10
it_352625695109288,1/31/2023 2:32,7
it_352625695109288,1/31/2023 2:32,6
it_352625695109288,1/31/2023 2:32,12
it_352625695109288,1/31/2023 2:32,8
it_352625695109288,1/31/2023 2:32,6
it_352625695109288,1/31/2023 2:32,10
it_352625695109288,1/31/2023 2:33,8
it_352625695109288,1/31/2023 2:33,15
it_352625695109288,1/31/2023 2:33,9
it_352625695109288,1/31/2023 2:33,6
it_352625695109288,1/31/2023 2:33,3
it_352625695109288,1/31/2023 2:34,0
it_352625695109288,1/31/2023 2:35,0
it_352625695109288,1/31/2023 2:36,0
it_352625695109288,1/31/2023 2:37,0
it_352625695109288,1/31/2023 2:37,1
it_352625695109288,1/31/2023 2:37,0
it_352625695109288,1/31/2023 2:37,0
it_352625695109288,1/31/2023 2:38,1
it_352625695109288,1/31/2023 2:38,3
it_352625695109288,1/31/2023 2:38,5
it_352625695109288,1/31/2023 2:38,15
it_352625695109288,1/31/2023 2:38,10
it_352625695109288,1/31/2023 2:38,11
it_352625695109288,1/31/2023 2:39,7
it_352625695109288,1/31/2023 2:39,7
it_352625695109288,1/31/2023 2:39,13
it_352625695109288,1/31/2023 2:39,10
it_352625695109288,1/31/2023 2:39,0
it_352625695109288,1/31/2023 2:40,0
it_352625695109288,1/31/2023 2:41,0
it_352625695109288,1/31/2023 2:42,0
it_352625695109288,1/31/2023 2:43,0
it_352625695109288,1/31/2023 2:44,0
it_352625695109288,1/31/2023 2:45,0
it_352625695109288,1/31/2023 2:46,0
it_352625695109288,1/31/2023 2:47,0
it_352625695109288,1/31/2023 2:48,0
it_352625695109288,1/31/2023 2:49,0
it_352625695109288,1/31/2023 2:50,0
it_352625695109288,1/31/2023 2:51,0
it_352625695109288,1/31/2023 2:52,0
it_352625695109288,1/31/2023 2:53,0
it_352625695109288,1/31/2023 2:54,0
it_352625695109288,1/31/2023 2:55,0
it_352625695109288,1/31/2023 2:56,0
it_352625695111425,1/31/2023 2:25,0
it_352625695111425,1/31/2023 2:25,0
it_352625695111425,1/31/2023 2:26,0
it_352625695111425,1/31/2023 2:26,0
it_352625695111425,1/31/2023 2:26,0
it_352625695111425,1/31/2023 2:26,0
it_352625695111425,1/31/2023 2:26,0
it_352625695111425,1/31/2023 2:26,0
it_352625695111425,1/31/2023 2:27,0
it_352625695111425,1/31/2023 2:27,0
it_352625695111425,1/31/2023 2:27,0
it_352625695111425,1/31/2023 2:27,0
it_352625695111425,1/31/2023 2:27,0
it_352625695111425,1/31/2023 2:27,0
it_352625695111425,1/31/2023 2:28,0
it_352625695111425,1/31/2023 2:28,0
it_352625695111425,1/31/2023 2:28,0
it_352625695111425,1/31/2023 2:28,0
it_352625695111425,1/31/2023 2:28,0
it_352625695111425,1/31/2023 2:28,0
it_352625695111425,1/31/2023 2:29,0
it_352625695111425,1/31/2023 2:29,0
it_352625695111425,1/31/2023 2:29,0
it_352625695111425,1/31/2023 2:29,0
it_352625695111425,1/31/2023 2:29,0
it_352625695111425,1/31/2023 2:29,0
it_352625695111425,1/31/2023 2:30,0
it_352625695111425,1/31/2023 2:30,0
it_352625695111425,1/31/2023 2:30,0
it_352625695111425,1/31/2023 2:30,0
it_352625695111425,1/31/2023 2:30,0
it_352625695111425,1/31/2023 2:30,0
it_352625695111425,1/31/2023 2:31,0
it_352625695111425,1/31/2023 2:31,0
it_352625695111425,1/31/2023 2:31,0
it_352625695111425,1/31/2023 2:31,0
it_352625695111425,1/31/2023 2:31,0
it_352625695111425,1/31/2023 2:31,0
it_352625695111425,1/31/2023 2:32,0
it_352625695111425,1/31/2023 2:32,0
it_352625695111425,1/31/2023 2:32,0
it_352625695111425,1/31/2023 2:32,0
it_352625695111425,1/31/2023 2:32,0
it_352625695111425,1/31/2023 2:32,0
it_352625695111425,1/31/2023 2:33,0
it_352625695111425,1/31/2023 2:33,0
it_352625695111425,1/31/2023 2:33,0
it_352625695111425,1/31/2023 2:33,0
it_352625695111425,1/31/2023 2:33,0
it_352625695111425,1/31/2023 2:33,0
it_352625695111425,1/31/2023 2:34,0
it_352625695111425,1/31/2023 2:34,0
it_352625695111425,1/31/2023 2:34,0
it_352625695111425,1/31/2023 2:34,0
it_352625695111425,1/31/2023 2:34,0
it_352625695111425,1/31/2023 2:34,0
it_352625695111425,1/31/2023 2:35,0
it_352625695111425,1/31/2023 2:35,0
it_352625695111425,1/31/2023 2:35,0
it_352625695111425,1/31/2023 2:35,0
it_352625695111425,1/31/2023 2:35,0
it_352625695111425,1/31/2023 2:35,0
it_352625695111425,1/31/2023 2:36,0
it_352625695111425,1/31/2023 2:36,0
it_352625695111425,1/31/2023 2:36,0
it_352625695111425,1/31/2023 2:36,0
it_352625695111425,1/31/2023 2:36,0
it_352625695111425,1/31/2023 2:36,0
it_352625695111425,1/31/2023 2:37,0
it_352625695111425,1/31/2023 2:37,0
it_352625695111425,1/31/2023 2:37,0
it_352625695111425,1/31/2023 2:37,0
it_352625695111425,1/31/2023 2:37,0
it_352625695111425,1/31/2023 2:37,0
it_352625695111425,1/31/2023 2:38,0
it_352625695111425,1/31/2023 2:38,0
it_352625695111425,1/31/2023 2:38,0
it_352625695111425,1/31/2023 2:38,0
it_352625695111425,1/31/2023 2:38,0
it_352625695111425,1/31/2023 2:38,0
it_352625695111425,1/31/2023 2:39,0
it_352625695111425,1/31/2023 2:39,0
it_352625695111425,1/31/2023 2:39,0
it_352625695111425,1/31/2023 2:39,0
it_352625695111425,1/31/2023 2:39,0
it_352625695111425,1/31/2023 2:39,0
it_352625695111425,1/31/2023 2:40,0
it_352625695111425,1/31/2023 2:40,0
it_352625695111425,1/31/2023 2:40,0
it_352625695111425,1/31/2023 2:40,0
it_352625695111425,1/31/2023 2:40,0
it_352625695111425,1/31/2023 2:40,0
it_352625695111425,1/31/2023 2:41,0
it_352625695111425,1/31/2023 2:41,0
it_352625695111425,1/31/2023 2:41,0
it_352625695111425,1/31/2023 2:41,0
it_352625695111425,1/31/2023 2:41,0
it_352625695111425,1/31/2023 2:41,0
it_352625695111425,1/31/2023 2:42,0
it_352625695111425,1/31/2023 2:42,0
it_352625695111425,1/31/2023 2:42,0
it_352625695111425,1/31/2023 2:42,0
it_352625695111425,1/31/2023 2:42,0
it_352625695111425,1/31/2023 2:42,0
it_352625695111425,1/31/2023 2:43,0
it_352625695111425,1/31/2023 2:43,0
it_352625695111425,1/31/2023 2:43,0
it_352625695111425,1/31/2023 2:43,0
it_352625695111425,1/31/2023 2:43,0
it_352625695111425,1/31/2023 2:43,0
it_352625695111425,1/31/2023 2:44,0
it_352625695111425,1/31/2023 2:44,0
it_352625695111425,1/31/2023 2:44,0
it_352625695111425,1/31/2023 2:44,0
it_352625695111425,1/31/2023 2:44,0
it_352625695111425,1/31/2023 2:44,0
it_352625695111425,1/31/2023 2:45,0
it_352625695111425,1/31/2023 2:45,0
it_352625695111425,1/31/2023 2:45,0
it_352625695111425,1/31/2023 2:45,0
it_352625695111425,1/31/2023 2:45,0
it_352625695111425,1/31/2023 2:45,0
it_352625695111425,1/31/2023 2:46,0
it_352625695111425,1/31/2023 2:46,0
it_352625695111425,1/31/2023 2:46,0
it_352625695111425,1/31/2023 2:46,0
it_352625695111425,1/31/2023 2:46,0
it_352625695111425,1/31/2023 2:46,0
it_352625695111425,1/31/2023 2:47,0
it_352625695111425,1/31/2023 2:47,0
it_352625695111425,1/31/2023 2:47,0
it_352625695111425,1/31/2023 2:47,0
it_352625695111425,1/31/2023 2:47,0
it_352625695111425,1/31/2023 2:47,0
it_352625695111425,1/31/2023 2:48,0
it_352625695111425,1/31/2023 2:48,0
it_352625695111425,1/31/2023 2:48,0
it_352625695111425,1/31/2023 2:48,0
